Time (UTC),Forecasted Load,Actual Load
2023-08-15 10:30:00+02:00,59328.41,57885.87
2023-08-15 10:45:00+02:00,59557.84,58210.31
2023-08-15 11:00:00+02:00,59806.92,58675.94
2023-08-15 11:15:00+02:00,60285.35,58958.81
2023-08-15 11:30:00+02:00,60581.14,59025.08
2023-08-15 11:45:00+02:00,60564.99,59191.94
2023-08-15 12:00:00+02:00,60692.97,58774.43
2023-08-15 12:15:00+02:00,60639.08,58469.65
2023-08-15 12:30:00+02:00,60621.42,58805.55
2023-08-15 12:45:00+02:00,60565.84,58778.49
2023-08-15 13:00:00+02:00,60529.61,58496.17
2023-08-15 13:15:00+02:00,60267.99,58489.99
2023-08-15 13:30:00+02:00,59897.0,58265.8
2023-08-15 13:45:00+02:00,59437.14,57171.84
2023-08-15 14:00:00+02:00,58955.69,56937.1
2023-08-15 14:15:00+02:00,58835.36,57736.12
2023-08-15 14:30:00+02:00,58712.22,57296.17
2023-08-15 14:45:00+02:00,58574.68,56606.42
2023-08-15 15:00:00+02:00,58647.88,56680.78
2023-08-15 15:15:00+02:00,58284.07,56109.31
2023-08-15 15:30:00+02:00,57863.2,55801.86
2023-08-15 15:45:00+02:00,57494.24,55104.28
2023-08-15 16:00:00+02:00,57383.52,54818.58
2023-08-15 16:15:00+02:00,57229.73,54251.28
2023-08-15 16:30:00+02:00,56835.23,54016.88
2023-08-15 16:45:00+02:00,56525.26,53825.77
2023-08-15 17:00:00+02:00,56409.47,53693.96
2023-08-15 17:15:00+02:00,56113.95,53570.66
2023-08-15 17:30:00+02:00,56120.06,53648.22
2023-08-15 17:45:00+02:00,56063.36,53594.7
2023-08-15 18:00:00+02:00,55752.43,54036.51
2023-08-15 18:15:00+02:00,55484.02,54042.06
2023-08-15 18:30:00+02:00,55457.95,54119.64
2023-08-15 18:45:00+02:00,55363.83,53712.98
2023-08-15 19:00:00+02:00,55093.53,53767.4
2023-08-15 19:15:00+02:00,54676.72,53368.86
2023-08-15 19:30:00+02:00,54261.71,53125.65
2023-08-15 19:45:00+02:00,53849.86,52863.43
2023-08-15 20:00:00+02:00,53361.43,52163.86
2023-08-15 20:15:00+02:00,52727.0,51677.53
2023-08-15 20:30:00+02:00,52372.04,51691.2
2023-08-15 20:45:00+02:00,52030.88,51167.51
2023-08-15 21:00:00+02:00,51609.61,51619.2
2023-08-15 21:15:00+02:00,51028.0,51234.4
2023-08-15 21:30:00+02:00,50411.06,50244.88
2023-08-15 21:45:00+02:00,49473.6,49231.44
2023-08-15 22:00:00+02:00,48599.89,48348.19
2023-08-15 22:15:00+02:00,47785.44,47602.18
2023-08-15 22:30:00+02:00,46966.14,46690.57
2023-08-15 22:45:00+02:00,46094.59,45684.95
2023-08-15 23:00:00+02:00,45244.72,44685.72
2023-08-15 23:15:00+02:00,44666.6,43888.15
2023-08-15 23:30:00+02:00,43966.12,43201.87
2023-08-15 23:45:00+02:00,43273.41,42569.86
2023-08-16 00:00:00+02:00,40372.06,42009.16
2023-08-16 00:15:00+02:00,39982.19,41608.35
2023-08-16 00:30:00+02:00,39513.63,41102.41
2023-08-16 00:45:00+02:00,39157.52,40841.97
2023-08-16 01:00:00+02:00,38621.41,40158.72
2023-08-16 01:15:00+02:00,38468.01,39915.4
2023-08-16 01:30:00+02:00,38193.51,39438.23
2023-08-16 01:45:00+02:00,37918.91,39149.3
2023-08-16 02:00:00+02:00,37970.7,38793.69
2023-08-16 02:15:00+02:00,37858.66,39088.46
2023-08-16 02:30:00+02:00,37761.82,38962.0
2023-08-16 02:45:00+02:00,37860.98,38904.93
2023-08-16 03:00:00+02:00,38139.25,39349.12
2023-08-16 03:15:00+02:00,38292.02,39246.74
2023-08-16 03:30:00+02:00,38425.84,39389.16
2023-08-16 03:45:00+02:00,38509.26,39149.58
2023-08-16 04:00:00+02:00,38950.2,39566.92
2023-08-16 04:15:00+02:00,39310.53,39445.24
2023-08-16 04:30:00+02:00,39676.97,39691.05
2023-08-16 04:45:00+02:00,40288.94,40262.44
2023-08-16 05:00:00+02:00,41317.95,41368.87
2023-08-16 05:15:00+02:00,41914.41,42380.99
2023-08-16 05:30:00+02:00,42648.27,43400.93
2023-08-16 05:45:00+02:00,43707.73,44507.83
2023-08-16 06:00:00+02:00,45693.96,46690.6
2023-08-16 06:15:00+02:00,47036.83,48195.43
2023-08-16 06:30:00+02:00,48049.08,49150.69
2023-08-16 06:45:00+02:00,49135.6,50375.66
2023-08-16 07:00:00+02:00,50188.95,51835.99
2023-08-16 07:15:00+02:00,51074.81,52940.62
2023-08-16 07:30:00+02:00,52067.86,53896.37
2023-08-16 07:45:00+02:00,52633.72,54808.91
2023-08-16 08:00:00+02:00,53539.85,55786.16
2023-08-16 08:15:00+02:00,54397.42,56604.11
2023-08-16 08:30:00+02:00,55002.41,57098.73
2023-08-16 08:45:00+02:00,55192.51,57357.08
2023-08-16 09:00:00+02:00,55756.81,57314.17
2023-08-16 09:15:00+02:00,56126.96,58033.35
2023-08-16 09:30:00+02:00,57027.54,58634.34
2023-08-16 09:45:00+02:00,57241.37,58812.75
2023-08-16 10:00:00+02:00,57847.61,58695.37
2023-08-16 10:15:00+02:00,58090.61,58810.04
2023-08-16 10:30:00+02:00,58184.48,58962.39
2023-08-16 10:45:00+02:00,58752.62,58964.89
2023-08-16 11:00:00+02:00,59282.8,59192.78
2023-08-16 11:15:00+02:00,59395.84,59571.6
2023-08-16 11:30:00+02:00,59584.08,59535.91
2023-08-16 11:45:00+02:00,59471.9,59454.91
2023-08-16 12:00:00+02:00,59684.17,58817.95
2023-08-16 12:15:00+02:00,59783.72,58565.25
2023-08-16 12:30:00+02:00,59472.77,58401.27
2023-08-16 12:45:00+02:00,59158.06,58543.99
2023-08-16 13:00:00+02:00,59255.67,58303.31
2023-08-16 13:15:00+02:00,59164.37,57838.12
2023-08-16 13:30:00+02:00,58648.61,57381.19
2023-08-16 13:45:00+02:00,58074.32,56898.67
2023-08-16 14:00:00+02:00,57568.4,56675.83
2023-08-16 14:15:00+02:00,57440.66,56338.02
2023-08-16 14:30:00+02:00,57081.62,56094.46
2023-08-16 14:45:00+02:00,56623.22,56084.54
2023-08-16 15:00:00+02:00,56139.95,56018.37
2023-08-16 15:15:00+02:00,56046.94,55637.59
2023-08-16 15:30:00+02:00,55870.68,55574.79
2023-08-16 15:45:00+02:00,55323.75,55255.52
2023-08-16 16:00:00+02:00,55004.11,55124.65
2023-08-16 16:15:00+02:00,54621.69,54729.89
2023-08-16 16:30:00+02:00,54443.95,54568.25
2023-08-16 16:45:00+02:00,54126.22,54498.83
2023-08-16 17:00:00+02:00,53972.25,55077.63
2023-08-16 17:15:00+02:00,53859.43,55440.12
2023-08-16 17:30:00+02:00,53788.78,55354.74
2023-08-16 17:45:00+02:00,53967.74,55136.99
2023-08-16 18:00:00+02:00,53431.26,55567.93
2023-08-16 18:15:00+02:00,52716.55,55142.64
2023-08-16 18:30:00+02:00,52518.89,55137.19
2023-08-16 18:45:00+02:00,52512.9,54908.04
2023-08-16 19:00:00+02:00,52483.19,54905.79
2023-08-16 19:15:00+02:00,52041.98,54309.73
2023-08-16 19:30:00+02:00,51689.56,53834.75
2023-08-16 19:45:00+02:00,51338.67,53479.59
2023-08-16 20:00:00+02:00,50466.19,52928.23
2023-08-16 20:15:00+02:00,49616.41,52413.91
2023-08-16 20:30:00+02:00,49310.87,52451.42
2023-08-16 20:45:00+02:00,48873.79,52665.61
2023-08-16 21:00:00+02:00,48381.31,52180.11
2023-08-16 21:15:00+02:00,47947.01,51577.94
2023-08-16 21:30:00+02:00,47078.03,50845.39
2023-08-16 21:45:00+02:00,46143.69,50011.27
2023-08-16 22:00:00+02:00,45324.36,49274.23
2023-08-16 22:15:00+02:00,44290.51,48438.28
2023-08-16 22:30:00+02:00,43469.14,47466.62
2023-08-16 22:45:00+02:00,42646.29,46631.41
2023-08-16 23:00:00+02:00,41586.6,45546.43
2023-08-16 23:15:00+02:00,40915.62,44701.23
2023-08-16 23:30:00+02:00,40482.9,44012.01
2023-08-16 23:45:00+02:00,39810.74,43299.16
2023-08-17 00:00:00+02:00,41022.58,42144.7
2023-08-17 00:15:00+02:00,40763.66,41420.83
2023-08-17 00:30:00+02:00,40408.36,41069.87
2023-08-17 00:45:00+02:00,40134.08,40767.48
2023-08-17 01:00:00+02:00,39563.76,40313.63
2023-08-17 01:15:00+02:00,39251.69,40062.53
2023-08-17 01:30:00+02:00,39026.75,40130.76
2023-08-17 01:45:00+02:00,38772.77,39866.56
2023-08-17 02:00:00+02:00,38584.07,39616.92
2023-08-17 02:15:00+02:00,38571.61,39545.08
2023-08-17 02:30:00+02:00,38522.94,39594.56
2023-08-17 02:45:00+02:00,38565.89,39675.39
2023-08-17 03:00:00+02:00,38716.82,39994.73
2023-08-17 03:15:00+02:00,38802.0,39782.8
2023-08-17 03:30:00+02:00,38962.13,39737.18
2023-08-17 03:45:00+02:00,39073.14,39890.33
2023-08-17 04:00:00+02:00,39617.52,39996.6
2023-08-17 04:15:00+02:00,39902.38,40264.67
2023-08-17 04:30:00+02:00,40267.79,40291.61
2023-08-17 04:45:00+02:00,40700.79,40755.48
2023-08-17 05:00:00+02:00,42013.08,41805.07
2023-08-17 05:15:00+02:00,42580.47,42632.33
2023-08-17 05:30:00+02:00,43500.73,43606.6
2023-08-17 05:45:00+02:00,44634.18,44866.55
2023-08-17 06:00:00+02:00,46724.72,47291.71
2023-08-17 06:15:00+02:00,47867.87,48689.12
2023-08-17 06:30:00+02:00,48868.72,49693.12
2023-08-17 06:45:00+02:00,49830.59,50771.82
2023-08-17 07:00:00+02:00,51184.47,52380.27
2023-08-17 07:15:00+02:00,50924.86,53242.11
2023-08-17 07:30:00+02:00,51980.82,54077.4
2023-08-17 07:45:00+02:00,52654.86,54856.95
2023-08-17 08:00:00+02:00,53566.66,55923.66
2023-08-17 08:15:00+02:00,54345.32,56789.55
2023-08-17 08:30:00+02:00,55048.14,57270.61
2023-08-17 08:45:00+02:00,55274.42,57493.98
2023-08-17 09:00:00+02:00,55715.18,57882.21
2023-08-17 09:15:00+02:00,56069.32,58224.71
2023-08-17 09:30:00+02:00,56943.73,58973.87
2023-08-17 09:45:00+02:00,57056.02,59278.04
2023-08-17 10:00:00+02:00,57717.9,59392.17
2023-08-17 10:15:00+02:00,58064.93,59539.83
2023-08-17 10:30:00+02:00,58258.71,60073.55
2023-08-17 10:45:00+02:00,58802.01,60224.96
2023-08-17 11:00:00+02:00,59406.96,60308.49
2023-08-17 11:15:00+02:00,59344.86,60495.68
2023-08-17 11:30:00+02:00,59514.17,60803.54
2023-08-17 11:45:00+02:00,59235.93,61281.97
2023-08-17 12:00:00+02:00,59396.47,60963.98
2023-08-17 12:15:00+02:00,59360.1,60681.11
2023-08-17 12:30:00+02:00,59144.32,60465.83
2023-08-17 12:45:00+02:00,58859.79,60277.36
2023-08-17 13:00:00+02:00,58943.4,60068.67
2023-08-17 13:15:00+02:00,58897.14,59603.0
2023-08-17 13:30:00+02:00,58212.37,59398.4
2023-08-17 13:45:00+02:00,57769.63,59030.19
2023-08-17 14:00:00+02:00,57457.45,58719.22
2023-08-17 14:15:00+02:00,57245.54,58443.41
2023-08-17 14:30:00+02:00,56985.5,58138.62
2023-08-17 14:45:00+02:00,56322.94,58011.32
2023-08-17 15:00:00+02:00,55800.53,57781.8
2023-08-17 15:15:00+02:00,55736.8,57235.12
2023-08-17 15:30:00+02:00,55563.96,56942.05
2023-08-17 15:45:00+02:00,55052.45,56519.32
2023-08-17 16:00:00+02:00,54660.09,56438.36
2023-08-17 16:15:00+02:00,54172.72,56215.24
2023-08-17 16:30:00+02:00,53963.64,55929.89
2023-08-17 16:45:00+02:00,53526.03,55925.73
2023-08-17 17:00:00+02:00,53278.03,55662.09
2023-08-17 17:15:00+02:00,53173.75,55524.72
2023-08-17 17:30:00+02:00,53240.79,55824.43
2023-08-17 17:45:00+02:00,53412.67,56079.87
2023-08-17 18:00:00+02:00,53058.79,56290.81
2023-08-17 18:15:00+02:00,52502.95,56165.83
2023-08-17 18:30:00+02:00,52408.46,56395.65
2023-08-17 18:45:00+02:00,52487.84,56237.83
2023-08-17 19:00:00+02:00,52485.19,55921.84
2023-08-17 19:15:00+02:00,52046.51,55624.79
2023-08-17 19:30:00+02:00,51682.35,55113.97
2023-08-17 19:45:00+02:00,51325.09,54888.91
2023-08-17 20:00:00+02:00,50390.94,54343.24
2023-08-17 20:15:00+02:00,49522.22,53822.81
2023-08-17 20:30:00+02:00,49176.73,53608.25
2023-08-17 20:45:00+02:00,48745.98,53720.39
2023-08-17 21:00:00+02:00,48245.74,53883.92
2023-08-17 21:15:00+02:00,47798.86,53366.65
2023-08-17 21:30:00+02:00,46981.8,52227.53
2023-08-17 21:45:00+02:00,46052.17,51100.24
2023-08-17 22:00:00+02:00,45413.1,49891.79
2023-08-17 22:15:00+02:00,44454.25,48989.99
2023-08-17 22:30:00+02:00,43614.69,47821.0
2023-08-17 22:45:00+02:00,42816.07,46949.15
2023-08-17 23:00:00+02:00,41824.77,45785.38
2023-08-17 23:15:00+02:00,41124.92,44774.3
2023-08-17 23:30:00+02:00,40620.92,43807.36
2023-08-17 23:45:00+02:00,39954.68,43294.7
2023-08-18 00:00:00+02:00,41741.51,43091.11
2023-08-18 00:15:00+02:00,41372.65,42592.98
2023-08-18 00:30:00+02:00,41018.98,42129.9
2023-08-18 00:45:00+02:00,40773.2,41671.36
2023-08-18 01:00:00+02:00,40198.72,41093.9
2023-08-18 01:15:00+02:00,39814.98,41012.45
2023-08-18 01:30:00+02:00,39581.91,40709.32
2023-08-18 01:45:00+02:00,39288.56,40323.32
2023-08-18 02:00:00+02:00,39107.88,40193.85
2023-08-18 02:15:00+02:00,38918.11,39923.12
2023-08-18 02:30:00+02:00,38811.82,40008.93
2023-08-18 02:45:00+02:00,38931.36,39959.25
2023-08-18 03:00:00+02:00,39067.65,39827.47
2023-08-18 03:15:00+02:00,39038.34,39921.14
2023-08-18 03:30:00+02:00,39217.2,39918.66
2023-08-18 03:45:00+02:00,39434.86,39954.03
2023-08-18 04:00:00+02:00,39945.58,39971.72
2023-08-18 04:15:00+02:00,40387.76,40128.03
2023-08-18 04:30:00+02:00,40677.57,40583.21
2023-08-18 04:45:00+02:00,40981.72,41150.51
2023-08-18 05:00:00+02:00,42081.59,42247.25
2023-08-18 05:15:00+02:00,42754.74,42810.1
2023-08-18 05:30:00+02:00,43667.35,43684.93
2023-08-18 05:45:00+02:00,44714.43,44910.51
2023-08-18 06:00:00+02:00,46906.78,47406.99
2023-08-18 06:15:00+02:00,48067.91,48830.11
2023-08-18 06:30:00+02:00,49064.72,50035.35
2023-08-18 06:45:00+02:00,49952.04,51032.43
2023-08-18 07:00:00+02:00,51526.12,52547.83
2023-08-18 07:15:00+02:00,51626.55,53458.9
2023-08-18 07:30:00+02:00,52680.9,54350.71
2023-08-18 07:45:00+02:00,53445.38,55287.25
2023-08-18 08:00:00+02:00,54115.05,56083.26
2023-08-18 08:15:00+02:00,54818.4,56853.52
2023-08-18 08:30:00+02:00,55345.91,57657.05
2023-08-18 08:45:00+02:00,55484.72,57922.35
2023-08-18 09:00:00+02:00,55766.11,58118.88
2023-08-18 09:15:00+02:00,56231.53,58192.33
2023-08-18 09:30:00+02:00,56683.77,58880.19
2023-08-18 09:45:00+02:00,56825.89,59323.06
2023-08-18 10:00:00+02:00,56851.6,59285.38
2023-08-18 10:15:00+02:00,57121.88,59310.58
2023-08-18 10:30:00+02:00,57370.25,59628.76
2023-08-18 10:45:00+02:00,57570.6,59708.55
2023-08-18 11:00:00+02:00,57559.53,59743.5
2023-08-18 11:15:00+02:00,57587.98,60251.89
2023-08-18 11:30:00+02:00,57766.33,60448.79
2023-08-18 11:45:00+02:00,57702.52,60180.64
2023-08-18 12:00:00+02:00,57626.68,59382.94
2023-08-18 12:15:00+02:00,57536.93,58620.97
2023-08-18 12:30:00+02:00,57517.59,58430.62
2023-08-18 12:45:00+02:00,57334.65,57688.77
2023-08-18 13:00:00+02:00,57230.66,57386.64
2023-08-18 13:15:00+02:00,56765.95,56904.34
2023-08-18 13:30:00+02:00,56529.22,56094.36
2023-08-18 13:45:00+02:00,56234.58,55736.89
2023-08-18 14:00:00+02:00,55972.65,55387.37
2023-08-18 14:15:00+02:00,55805.83,55264.81
2023-08-18 14:30:00+02:00,55477.18,55038.02
2023-08-18 14:45:00+02:00,55178.5,54919.83
2023-08-18 15:00:00+02:00,54701.02,54928.41
2023-08-18 15:15:00+02:00,54565.0,54722.01
2023-08-18 15:30:00+02:00,54382.52,54494.45
2023-08-18 15:45:00+02:00,53935.77,54549.31
2023-08-18 16:00:00+02:00,53493.96,54908.52
2023-08-18 16:15:00+02:00,53006.08,54532.39
2023-08-18 16:30:00+02:00,53015.93,54381.2
2023-08-18 16:45:00+02:00,53521.06,54176.49
2023-08-18 17:00:00+02:00,53623.18,54644.75
2023-08-18 17:15:00+02:00,53569.53,54741.32
2023-08-18 17:30:00+02:00,53554.85,54755.96
2023-08-18 17:45:00+02:00,53490.08,55110.85
2023-08-18 18:00:00+02:00,53282.6,54791.0
2023-08-18 18:15:00+02:00,52845.66,54476.74
2023-08-18 18:30:00+02:00,52697.76,54521.84
2023-08-18 18:45:00+02:00,52415.83,54398.76
2023-08-18 19:00:00+02:00,52182.04,54251.71
2023-08-18 19:15:00+02:00,51870.48,53857.42
2023-08-18 19:30:00+02:00,51387.95,53652.44
2023-08-18 19:45:00+02:00,51028.93,53453.63
2023-08-18 20:00:00+02:00,50363.05,52703.9
2023-08-18 20:15:00+02:00,49615.22,52125.44
2023-08-18 20:30:00+02:00,49513.01,51851.26
2023-08-18 20:45:00+02:00,49309.06,51712.65
2023-08-18 21:00:00+02:00,48869.76,51378.17
2023-08-18 21:15:00+02:00,48414.79,50740.05
2023-08-18 21:30:00+02:00,47875.97,49774.84
2023-08-18 21:45:00+02:00,46868.5,48901.15
2023-08-18 22:00:00+02:00,46074.8,48001.43
2023-08-18 22:15:00+02:00,45256.64,47311.33
2023-08-18 22:30:00+02:00,44430.02,46709.94
2023-08-18 22:45:00+02:00,43627.97,45565.27
2023-08-18 23:00:00+02:00,42690.13,44435.16
2023-08-18 23:15:00+02:00,42063.72,43635.64
2023-08-18 23:30:00+02:00,41493.1,43116.85
2023-08-18 23:45:00+02:00,41005.32,42474.81
2023-08-19 00:00:00+02:00,39083.32,41448.04
2023-08-19 00:15:00+02:00,38569.03,41291.11
2023-08-19 00:30:00+02:00,38245.48,40845.58
2023-08-19 00:45:00+02:00,37917.93,40353.25
2023-08-19 01:00:00+02:00,37550.6,39546.85
2023-08-19 01:15:00+02:00,37343.25,39520.81
2023-08-19 01:30:00+02:00,36808.11,39044.24
2023-08-19 01:45:00+02:00,36567.55,38874.34
2023-08-19 02:00:00+02:00,36195.09,38181.99
2023-08-19 02:15:00+02:00,35897.36,37642.56
2023-08-19 02:30:00+02:00,35741.41,37361.38
2023-08-19 02:45:00+02:00,35609.78,37345.37
2023-08-19 03:00:00+02:00,35502.63,37049.81
2023-08-19 03:15:00+02:00,35501.67,36974.82
2023-08-19 03:30:00+02:00,35466.61,36875.06
2023-08-19 03:45:00+02:00,35398.23,36881.89
2023-08-19 04:00:00+02:00,35574.08,37005.08
2023-08-19 04:15:00+02:00,35511.19,37051.61
2023-08-19 04:30:00+02:00,35610.11,37190.32
2023-08-19 04:45:00+02:00,35475.66,37049.29
2023-08-19 05:00:00+02:00,35835.85,37453.63
2023-08-19 05:15:00+02:00,35977.48,37682.72
2023-08-19 05:30:00+02:00,36016.0,37694.06
2023-08-19 05:45:00+02:00,36125.52,37925.12
2023-08-19 06:00:00+02:00,36727.09,38258.3
2023-08-19 06:15:00+02:00,36952.69,38441.98
2023-08-19 06:30:00+02:00,37321.63,38834.65
2023-08-19 06:45:00+02:00,37775.41,39367.66
2023-08-19 07:00:00+02:00,38512.04,40259.16
2023-08-19 07:15:00+02:00,39238.55,40846.08
2023-08-19 07:30:00+02:00,40066.4,41833.62
2023-08-19 07:45:00+02:00,40848.4,42943.72
2023-08-19 08:00:00+02:00,42001.17,43775.63
2023-08-19 08:15:00+02:00,42819.89,44751.24
2023-08-19 08:30:00+02:00,43627.51,45622.91
2023-08-19 08:45:00+02:00,44163.55,46017.66
2023-08-19 09:00:00+02:00,45151.84,47248.05
2023-08-19 09:15:00+02:00,45698.06,48023.35
2023-08-19 09:30:00+02:00,46462.2,48855.66
2023-08-19 09:45:00+02:00,46892.49,49282.71
2023-08-19 10:00:00+02:00,47342.36,49787.63
2023-08-19 10:15:00+02:00,47682.28,50242.93
2023-08-19 10:30:00+02:00,48043.38,50298.32
2023-08-19 10:45:00+02:00,48400.06,50709.68
2023-08-19 11:00:00+02:00,48664.64,50897.82
2023-08-19 11:15:00+02:00,49057.24,51392.29
2023-08-19 11:30:00+02:00,49540.43,51823.28
2023-08-19 11:45:00+02:00,49577.59,51387.58
2023-08-19 12:00:00+02:00,50045.58,51029.15
2023-08-19 12:15:00+02:00,49916.84,51151.37
2023-08-19 12:30:00+02:00,49891.29,50852.44
2023-08-19 12:45:00+02:00,49824.95,50391.65
2023-08-19 13:00:00+02:00,49558.16,50360.03
2023-08-19 13:15:00+02:00,49185.15,49807.1
2023-08-19 13:30:00+02:00,48988.61,49582.39
2023-08-19 13:45:00+02:00,49057.76,49250.68
2023-08-19 14:00:00+02:00,48860.12,48340.25
2023-08-19 14:15:00+02:00,48910.03,48392.28
2023-08-19 14:30:00+02:00,49117.13,48475.8
2023-08-19 14:45:00+02:00,48922.14,48069.76
2023-08-19 15:00:00+02:00,48957.17,47861.85
2023-08-19 15:15:00+02:00,48937.32,47745.57
2023-08-19 15:30:00+02:00,48540.13,47886.86
2023-08-19 15:45:00+02:00,48288.67,47765.95
2023-08-19 16:00:00+02:00,48145.0,48031.63
2023-08-19 16:15:00+02:00,47747.79,47890.53
2023-08-19 16:30:00+02:00,47526.61,47950.36
2023-08-19 16:45:00+02:00,47113.68,47926.7
2023-08-19 17:00:00+02:00,47082.79,48238.94
2023-08-19 17:15:00+02:00,46633.41,48078.6
2023-08-19 17:30:00+02:00,46458.74,47995.1
2023-08-19 17:45:00+02:00,46384.52,47743.05
2023-08-19 18:00:00+02:00,46375.38,48252.5
2023-08-19 18:15:00+02:00,46106.09,48251.29
2023-08-19 18:30:00+02:00,45848.02,47973.91
2023-08-19 18:45:00+02:00,45454.54,47708.44
2023-08-19 19:00:00+02:00,45117.65,47553.81
2023-08-19 19:15:00+02:00,44779.05,47405.7
2023-08-19 19:30:00+02:00,44521.74,47057.62
2023-08-19 19:45:00+02:00,44089.91,46741.97
2023-08-19 20:00:00+02:00,43897.12,46251.39
2023-08-19 20:15:00+02:00,43188.25,45625.06
2023-08-19 20:30:00+02:00,42828.97,45466.61
2023-08-19 20:45:00+02:00,42562.95,45612.86
2023-08-19 21:00:00+02:00,42121.42,45522.78
2023-08-19 21:15:00+02:00,41701.49,45084.29
2023-08-19 21:30:00+02:00,40964.67,44574.84
2023-08-19 21:45:00+02:00,40218.19,44077.59
2023-08-19 22:00:00+02:00,39747.68,43701.46
2023-08-19 22:15:00+02:00,39008.88,43101.66
2023-08-19 22:30:00+02:00,38313.23,42158.55
2023-08-19 22:45:00+02:00,37957.69,41514.58
2023-08-19 23:00:00+02:00,37222.51,40830.89
2023-08-19 23:15:00+02:00,36594.53,40218.63
2023-08-19 23:30:00+02:00,36050.3,39655.55
2023-08-19 23:45:00+02:00,35512.91,39125.27
2023-08-20 00:00:00+02:00,34766.79,38481.11
2023-08-20 00:15:00+02:00,34420.83,37970.02
2023-08-20 00:30:00+02:00,34160.17,37425.68
2023-08-20 00:45:00+02:00,33921.45,37068.35
2023-08-20 01:00:00+02:00,33660.69,36597.83
2023-08-20 01:15:00+02:00,33311.04,36231.69
2023-08-20 01:30:00+02:00,33076.24,35995.98
2023-08-20 01:45:00+02:00,32807.71,35673.07
2023-08-20 02:00:00+02:00,32433.17,35722.5
2023-08-20 02:15:00+02:00,32357.58,35401.23
2023-08-20 02:30:00+02:00,32172.47,34836.9
2023-08-20 02:45:00+02:00,32158.27,34561.97
2023-08-20 03:00:00+02:00,32246.61,34255.32
2023-08-20 03:15:00+02:00,31997.1,34115.01
2023-08-20 03:30:00+02:00,32000.22,34185.33
2023-08-20 03:45:00+02:00,31991.79,33996.31
2023-08-20 04:00:00+02:00,31913.37,34015.6
2023-08-20 04:15:00+02:00,31837.29,34134.86
2023-08-20 04:30:00+02:00,31819.81,33968.17
2023-08-20 04:45:00+02:00,31631.01,33940.37
2023-08-20 05:00:00+02:00,31792.93,34274.55
2023-08-20 05:15:00+02:00,31740.63,34270.48
2023-08-20 05:30:00+02:00,31703.22,34413.34
2023-08-20 05:45:00+02:00,31588.9,34361.57
2023-08-20 06:00:00+02:00,31689.83,34556.28
2023-08-20 06:15:00+02:00,31665.26,34490.37
2023-08-20 06:30:00+02:00,31956.92,34664.62
2023-08-20 06:45:00+02:00,32285.21,34833.52
2023-08-20 07:00:00+02:00,32921.74,35532.37
2023-08-20 07:15:00+02:00,33284.85,36257.86
2023-08-20 07:30:00+02:00,34134.05,36891.05
2023-08-20 07:45:00+02:00,34731.14,37630.59
2023-08-20 08:00:00+02:00,35630.76,38453.14
2023-08-20 08:15:00+02:00,36583.03,39233.26
2023-08-20 08:30:00+02:00,37536.2,40226.08
2023-08-20 08:45:00+02:00,38330.94,40850.38
2023-08-20 09:00:00+02:00,39375.05,41707.55
2023-08-20 09:15:00+02:00,40256.8,42110.94
2023-08-20 09:30:00+02:00,40836.68,42532.73
2023-08-20 09:45:00+02:00,41232.67,43104.34
2023-08-20 10:00:00+02:00,41929.92,43554.24
2023-08-20 10:15:00+02:00,42373.45,43591.25
2023-08-20 10:30:00+02:00,42369.52,43823.64
2023-08-20 10:45:00+02:00,42631.32,44200.37
2023-08-20 11:00:00+02:00,43275.8,44714.59
2023-08-20 11:15:00+02:00,43894.41,45235.31
2023-08-20 11:30:00+02:00,44275.39,45608.29
2023-08-20 11:45:00+02:00,44438.11,45432.63
2023-08-20 12:00:00+02:00,44648.28,45471.25
2023-08-20 12:15:00+02:00,44719.55,45267.46
2023-08-20 12:30:00+02:00,44556.14,45010.19
2023-08-20 12:45:00+02:00,44326.3,44865.18
2023-08-20 13:00:00+02:00,44274.74,44562.86
2023-08-20 13:15:00+02:00,44056.82,44131.65
2023-08-20 13:30:00+02:00,44004.52,43635.86
2023-08-20 13:45:00+02:00,43813.51,43214.25
2023-08-20 14:00:00+02:00,43745.51,43078.63
2023-08-20 14:15:00+02:00,43793.56,42853.74
2023-08-20 14:30:00+02:00,43764.57,42456.23
2023-08-20 14:45:00+02:00,43695.3,42388.66
2023-08-20 15:00:00+02:00,43629.98,42522.16
2023-08-20 15:15:00+02:00,43347.77,42286.29
2023-08-20 15:30:00+02:00,43393.24,42000.29
2023-08-20 15:45:00+02:00,43103.56,41992.6
2023-08-20 16:00:00+02:00,43164.43,42133.36
2023-08-20 16:15:00+02:00,42989.89,42183.15
2023-08-20 16:30:00+02:00,43021.12,42000.2
2023-08-20 16:45:00+02:00,42825.39,42397.4
2023-08-20 17:00:00+02:00,42835.73,42750.12
2023-08-20 17:15:00+02:00,42669.94,42806.38
2023-08-20 17:30:00+02:00,42820.7,43300.7
2023-08-20 17:45:00+02:00,43158.08,43645.66
2023-08-20 18:00:00+02:00,43674.35,44380.63
2023-08-20 18:15:00+02:00,43697.08,44612.24
2023-08-20 18:30:00+02:00,43711.83,44973.86
2023-08-20 18:45:00+02:00,43685.99,45060.9
2023-08-20 19:00:00+02:00,43710.7,45470.28
2023-08-20 19:15:00+02:00,43470.8,45558.24
2023-08-20 19:30:00+02:00,43399.12,45444.71
