Time (UTC),Solar,Wind Offshore,Wind Onshore
2025-12-25 15:15:00+01:00,4887.89906,2403.07,16934.54938
2025-12-25 15:30:00+01:00,3148.73095,2438.58,17691.20815
2025-12-25 15:45:00+01:00,1686.56299,2470.12,18657.8751
2025-12-25 16:00:00+01:00,690.64595,2503.94,19456.44723
2025-12-25 16:15:00+01:00,242.60363,2528.29,19975.58083
2025-12-25 16:30:00+01:00,98.76939,2549.65,20443.61626
2025-12-25 16:45:00+01:00,14.50514,2569.02,20917.54716
2025-12-25 17:00:00+01:00,0.0,2584.83,21249.17983
2025-12-25 17:15:00+01:00,0.0,2563.02,21229.67481
2025-12-25 17:30:00+01:00,0.0,2537.22,21241.13803
2025-12-25 17:45:00+01:00,0.0,2516.44,21231.49366
2025-12-25 18:00:00+01:00,0.0,2487.9,21184.56032
2025-12-25 18:15:00+01:00,0.0,2449.7,21023.29537
2025-12-25 18:30:00+01:00,0.0,2408.49,20850.65819
2025-12-25 18:45:00+01:00,0.0,2369.29,20648.97565
2025-12-25 19:00:00+01:00,0.0,2327.29,20440.84157
2025-12-25 19:15:00+01:00,0.0,2274.04,20222.34582
2025-12-25 19:30:00+01:00,0.0,2221.8,19971.57258
2025-12-25 19:45:00+01:00,0.0,2171.56,19718.34036
2025-12-25 20:00:00+01:00,0.0,2118.81,19513.44827
2025-12-25 20:15:00+01:00,0.0,2075.46,19298.71426
2025-12-25 20:30:00+01:00,0.0,2035.16,19037.10954
2025-12-25 20:45:00+01:00,0.0,1991.89,18750.94302
2025-12-25 21:00:00+01:00,0.0,1952.51,18390.34232
2025-12-25 21:15:00+01:00,0.0,1925.75,17976.69066
2025-12-25 21:30:00+01:00,0.0,1895.02,17601.91149
2025-12-25 21:45:00+01:00,0.0,1868.4,17220.17339
2025-12-25 22:00:00+01:00,0.0,1838.11,16593.81361
2025-12-25 22:15:00+01:00,0.0,1803.81,16308.54674
2025-12-25 22:30:00+01:00,0.0,1765.53,16010.04823
2025-12-25 22:45:00+01:00,0.0,1726.38,15729.2979
2025-12-25 23:00:00+01:00,0.0,1692.41,15471.91274
2025-12-25 23:15:00+01:00,0.0,1654.57,15269.54219
2025-12-25 23:30:00+01:00,0.0,1619.87,15070.48159
2025-12-25 23:45:00+01:00,0.0,1580.41,14881.28502
2025-12-26 00:00:00+01:00,0.0,1358.37,13260.29298
2025-12-26 00:15:00+01:00,0.0,1329.23,13121.64209
2025-12-26 00:30:00+01:00,0.0,1304.11,12998.18062
2025-12-26 00:45:00+01:00,0.0,1271.93,12886.64494
2025-12-26 01:00:00+01:00,0.0,1243.22,12806.16086
2025-12-26 01:15:00+01:00,0.0,1221.37,12764.44962
2025-12-26 01:30:00+01:00,0.0,1196.61,12708.22574
2025-12-26 01:45:00+01:00,0.0,1170.87,12639.30611
2025-12-26 02:00:00+01:00,0.0,1147.19,12555.12454
2025-12-26 02:15:00+01:00,0.0,1120.45,12448.81657
2025-12-26 02:30:00+01:00,0.0,1093.7,12342.28049
2025-12-26 02:45:00+01:00,0.0,1070.08,12227.63196
2025-12-26 03:00:00+01:00,0.0,1048.33,12119.22541
2025-12-26 03:15:00+01:00,0.0,1032.95,12034.09022
2025-12-26 03:30:00+01:00,0.0,1017.6,11949.71327
2025-12-26 03:45:00+01:00,0.0,1000.27,11870.57834
2025-12-26 04:00:00+01:00,0.0,996.46,11810.77566
2025-12-26 04:15:00+01:00,0.0,1003.84,11805.29019
2025-12-26 04:30:00+01:00,0.0,1014.21,11800.6234
2025-12-26 04:45:00+01:00,0.0,1020.82,11799.79653
2025-12-26 05:00:00+01:00,0.0,1030.85,11807.25824
2025-12-26 05:15:00+01:00,0.0,1031.52,11818.50899
2025-12-26 05:30:00+01:00,0.0,1036.26,11836.45791
2025-12-26 05:45:00+01:00,0.0,1034.56,11851.13651
2025-12-26 06:00:00+01:00,0.0,1030.73,12060.35318
2025-12-26 06:15:00+01:00,0.0,1017.9,12071.27336
2025-12-26 06:30:00+01:00,0.0,1011.09,12068.12976
2025-12-26 06:45:00+01:00,0.0,997.32,12048.26173
2025-12-26 07:00:00+01:00,0.0,981.66,11979.35253
2025-12-26 07:15:00+01:00,0.0,967.54,11916.24452
2025-12-26 07:30:00+01:00,0.0,953.43,11909.77612
2025-12-26 07:45:00+01:00,0.0,939.47,11924.99399
2025-12-26 08:00:00+01:00,74.86171,924.62,11946.43484
2025-12-26 08:15:00+01:00,389.96247,912.31,11966.85698
2025-12-26 08:30:00+01:00,1027.42096,895.99,11983.26356
2025-12-26 08:45:00+01:00,2132.30079,882.62,11990.22252
2025-12-26 09:00:00+01:00,3623.56363,870.58,11951.38388
2025-12-26 09:15:00+01:00,5298.96755,853.94,11891.74912
2025-12-26 09:30:00+01:00,6996.28432,835.37,11813.11395
2025-12-26 09:45:00+01:00,8663.82238,817.7,11685.58314
2025-12-26 10:00:00+01:00,10307.07093,797.41,11506.98089
2025-12-26 10:15:00+01:00,11827.80778,770.34,11071.61204
2025-12-26 10:30:00+01:00,13194.72335,742.33,10621.18793
2025-12-26 10:45:00+01:00,14424.54656,710.06,10147.11228
2025-12-26 11:00:00+01:00,15528.88321,683.08,9655.70951
2025-12-26 11:15:00+01:00,16439.91477,654.38,8770.98197
2025-12-26 11:30:00+01:00,17115.24987,620.79,8062.24636
2025-12-26 11:45:00+01:00,17654.38331,590.33,7468.12949
2025-12-26 12:00:00+01:00,18086.20369,564.02,6925.27516
2025-12-26 12:15:00+01:00,18241.72079,544.17,6516.70133
2025-12-26 12:30:00+01:00,18128.52453,519.29,6178.24278
2025-12-26 12:45:00+01:00,17836.96589,501.36,5887.74702
2025-12-26 13:00:00+01:00,17325.97395,481.32,5689.01952
2025-12-26 13:15:00+01:00,16571.45016,461.29,5599.37515
2025-12-26 13:30:00+01:00,15575.11811,446.34,5558.07999
2025-12-26 13:45:00+01:00,14442.16144,431.46,5542.48688
2025-12-26 14:00:00+01:00,13130.96854,413.62,5661.18768
2025-12-26 14:15:00+01:00,11615.7449,400.02,5873.68504
2025-12-26 14:30:00+01:00,10010.0768,393.42,6091.10071
2025-12-26 14:45:00+01:00,8189.00054,384.94,6404.43401
2025-12-26 15:00:00+01:00,6405.84575,371.73,6765.79583
2025-12-26 15:15:00+01:00,4695.93994,367.9,7153.63487
2025-12-26 15:30:00+01:00,3053.49197,359.09,7546.78906
2025-12-26 15:45:00+01:00,1659.86515,350.42,7888.84516
2025-12-26 16:00:00+01:00,690.61022,344.62,8236.46005
2025-12-26 16:15:00+01:00,222.67135,343.21,8548.6961
2025-12-26 16:30:00+01:00,81.02626,342.84,8846.10205
2025-12-26 16:45:00+01:00,10.94353,343.51,9118.14243
2025-12-26 17:00:00+01:00,0.0,337.72,9363.54002
2025-12-26 17:15:00+01:00,0.0,327.66,9447.69579
2025-12-26 17:30:00+01:00,0.0,321.62,9534.84863
2025-12-26 17:45:00+01:00,0.0,312.65,9597.20383
2025-12-26 18:00:00+01:00,0.0,300.66,9663.87941
2025-12-26 18:15:00+01:00,0.0,286.72,9687.71582
2025-12-26 18:30:00+01:00,0.0,272.8,9701.00073
2025-12-26 18:45:00+01:00,0.0,257.96,9684.21832
2025-12-26 19:00:00+01:00,0.0,248.09,9650.74267
2025-12-26 19:15:00+01:00,0.0,244.23,9588.06222
2025-12-26 19:30:00+01:00,0.0,238.37,9506.0593
2025-12-26 19:45:00+01:00,0.0,232.52,9417.63736
2025-12-26 20:00:00+01:00,0.0,228.14,9340.25621
2025-12-26 20:15:00+01:00,0.0,229.25,9279.96057
2025-12-26 20:30:00+01:00,0.0,233.39,9189.77077
2025-12-26 20:45:00+01:00,0.0,234.57,9108.3861
2025-12-26 21:00:00+01:00,0.0,239.53,9025.3183
2025-12-26 21:15:00+01:00,0.0,241.73,8938.95768
2025-12-26 21:30:00+01:00,0.0,243.97,8858.75879
2025-12-26 21:45:00+01:00,0.0,246.26,8768.34904
2025-12-26 22:00:00+01:00,0.0,252.43,8579.338
2025-12-26 22:15:00+01:00,0.0,255.62,8531.49697
2025-12-26 22:30:00+01:00,0.0,263.85,8487.30321
2025-12-26 22:45:00+01:00,0.0,268.15,8442.33267
2025-12-26 23:00:00+01:00,0.0,274.5,8389.25424
2025-12-26 23:15:00+01:00,0.0,279.5,8330.66071
2025-12-26 23:30:00+01:00,0.0,290.56,8283.16516
2025-12-26 23:45:00+01:00,0.0,297.8,8236.28937
2025-12-27 00:00:00+01:00,0.0,330.21,7780.56252
2025-12-27 00:15:00+01:00,0.0,349.54,7744.95767
2025-12-27 00:30:00+01:00,0.0,368.94,7722.4683
2025-12-27 00:45:00+01:00,0.0,389.44,7706.31633
2025-12-27 01:00:00+01:00,0.0,417.43,7683.58743
2025-12-27 01:15:00+01:00,0.0,479.23,7695.14098
2025-12-27 01:30:00+01:00,0.0,541.16,7708.57771
2025-12-27 01:45:00+01:00,0.0,606.28,7721.73546
2025-12-27 02:00:00+01:00,0.0,684.89,7757.83228
2025-12-27 02:15:00+01:00,0.0,800.05,7815.89875
2025-12-27 02:30:00+01:00,0.0,916.39,7873.82538
2025-12-27 02:45:00+01:00,0.0,1035.91,7934.60428
2025-12-27 03:00:00+01:00,0.0,1178.53,8001.43881
2025-12-27 03:15:00+01:00,0.0,1343.0,8041.28379
2025-12-27 03:30:00+01:00,0.0,1504.56,8084.58432
2025-12-27 03:45:00+01:00,0.0,1671.36,8140.23334
2025-12-27 04:00:00+01:00,0.0,1855.22,8176.69209
2025-12-27 04:15:00+01:00,0.0,2044.53,8220.74472
2025-12-27 04:30:00+01:00,0.0,2234.71,8260.11932
2025-12-27 04:45:00+01:00,0.0,2422.13,8302.75927
2025-12-27 05:00:00+01:00,0.0,2599.02,8347.74785
2025-12-27 05:15:00+01:00,0.0,2754.53,8433.14121
2025-12-27 05:30:00+01:00,0.0,2913.1,8523.93331
2025-12-27 05:45:00+01:00,0.0,3074.25,8631.28317
2025-12-27 06:00:00+01:00,0.0,3206.54,8876.16698
2025-12-27 06:15:00+01:00,0.0,3322.1,8972.39768
2025-12-27 06:30:00+01:00,0.0,3443.65,9092.14215
2025-12-27 06:45:00+01:00,0.0,3552.64,9201.2677
2025-12-27 07:00:00+01:00,0.0,3666.76,9307.03913
2025-12-27 07:15:00+01:00,0.0,3790.26,9446.27905
2025-12-27 07:30:00+01:00,0.0,3916.35,9616.58578
2025-12-27 07:45:00+01:00,0.0,3909.29,9799.78306
2025-12-27 08:00:00+01:00,63.71919,4044.73,10040.53986
2025-12-27 08:15:00+01:00,385.2534,4220.43,10364.87773
2025-12-27 08:30:00+01:00,1069.40666,4399.41,10688.60854
2025-12-27 08:45:00+01:00,2117.70457,4578.25,11037.89195
2025-12-27 09:00:00+01:00,3410.5332,4611.36,11371.02423
2025-12-27 09:15:00+01:00,4844.93106,4660.79,11699.822
2025-12-27 09:30:00+01:00,6290.56397,4709.8,12039.20732
2025-12-27 09:45:00+01:00,7681.59032,4771.62,12323.03701
2025-12-27 10:00:00+01:00,9032.20479,4797.41,12566.67374
2025-12-27 10:15:00+01:00,10246.10365,4779.48,12767.65997
2025-12-27 10:30:00+01:00,11307.80159,4755.01,12951.4187
2025-12-27 10:45:00+01:00,12271.47366,4733.36,13119.12987
2025-12-27 11:00:00+01:00,13151.99485,4648.28,13276.93309
2025-12-27 11:15:00+01:00,13863.58088,4704.81,13415.66488
2025-12-27 11:30:00+01:00,14375.55537,4753.89,13546.79653
2025-12-27 11:45:00+01:00,14752.99975,4817.75,13703.62081
2025-12-27 12:00:00+01:00,15038.35679,4894.42,13850.00502
2025-12-27 12:15:00+01:00,15089.19008,4990.85,14023.88258
2025-12-27 12:30:00+01:00,14940.51614,5070.22,14246.76717
2025-12-27 12:45:00+01:00,14618.23101,5162.29,14505.77745
2025-12-27 13:00:00+01:00,14142.96024,5241.27,14830.14274
2025-12-27 13:15:00+01:00,13497.10131,5300.62,15149.67624
2025-12-27 13:30:00+01:00,12674.99884,5360.59,15447.4061
2025-12-27 13:45:00+01:00,11733.62245,5411.27,15737.17215
2025-12-27 14:00:00+01:00,10659.56773,5469.93,15982.43842
2025-12-27 14:15:00+01:00,9468.79574,5513.36,16175.87668
2025-12-27 14:30:00+01:00,8175.89339,5556.74,16373.88564
2025-12-27 14:45:00+01:00,6754.08172,5608.43,16546.82814
2025-12-27 15:00:00+01:00,5328.45958,5720.39,16671.58041
2025-12-27 15:15:00+01:00,3970.32909,5773.18,16830.90895
2025-12-27 15:30:00+01:00,2676.97115,5815.85,16969.80023
2025-12-27 15:45:00+01:00,1522.743,5985.82,17122.15259
2025-12-27 16:00:00+01:00,652.29992,6020.11,17283.82475
2025-12-27 16:15:00+01:00,200.73088,6066.17,17412.87557
2025-12-27 16:30:00+01:00,63.53338,6113.15,17529.6499
2025-12-27 16:45:00+01:00,5.18539,6152.08,17618.201
2025-12-27 17:00:00+01:00,0.0,6314.39,17671.30341
2025-12-27 17:15:00+01:00,0.0,6307.55,17505.91762
2025-12-27 17:30:00+01:00,0.0,6293.0,17344.10899
2025-12-27 17:45:00+01:00,0.0,6275.36,17206.00909
2025-12-27 18:00:00+01:00,0.0,6248.92,17021.00416
2025-12-27 18:15:00+01:00,0.0,6218.13,16802.0703
2025-12-27 18:30:00+01:00,0.0,6182.2,16576.04627
2025-12-27 18:45:00+01:00,0.0,6154.12,16354.09724
2025-12-27 19:00:00+01:00,0.0,6092.05,16130.05905
2025-12-27 19:15:00+01:00,0.0,5958.96,15894.32134
2025-12-27 19:30:00+01:00,0.0,5882.8,15661.14473
2025-12-27 19:45:00+01:00,0.0,5728.56,15437.6096
2025-12-27 20:00:00+01:00,0.0,5557.27,15246.34933
2025-12-27 20:15:00+01:00,0.0,5333.65,15027.82748
2025-12-27 20:30:00+01:00,0.0,5113.01,14756.26321
2025-12-27 20:45:00+01:00,0.0,4894.3,14457.62189
2025-12-27 21:00:00+01:00,0.0,4655.8,14174.46685
2025-12-27 21:15:00+01:00,0.0,4415.58,13900.1553
2025-12-27 21:30:00+01:00,0.0,4166.18,13632.08696
2025-12-27 21:45:00+01:00,0.0,3920.58,13380.82244
2025-12-27 22:00:00+01:00,0.0,3700.82,12982.30661
2025-12-27 22:15:00+01:00,0.0,3520.7,12807.73906
2025-12-27 22:30:00+01:00,0.0,3340.59,12635.70447
2025-12-27 22:45:00+01:00,0.0,3164.48,12468.68488
2025-12-27 23:00:00+01:00,0.0,3009.87,12307.01954
2025-12-27 23:15:00+01:00,0.0,2881.39,12208.94499
2025-12-27 23:30:00+01:00,0.0,2756.88,12109.89659
2025-12-27 23:45:00+01:00,0.0,2643.34,12012.11506
2025-12-28 00:00:00+01:00,0.0,2987.19,12093.89267
2025-12-28 00:15:00+01:00,0.0,2880.84,11944.23921
2025-12-28 00:30:00+01:00,0.0,2778.49,11789.06147
2025-12-28 00:45:00+01:00,0.0,2680.13,11635.12393
2025-12-28 01:00:00+01:00,0.0,2574.6,11474.95763
2025-12-28 01:15:00+01:00,0.0,2468.53,11322.99623
2025-12-28 01:30:00+01:00,0.0,2356.38,11181.2109
2025-12-28 01:45:00+01:00,0.0,2247.15,11042.7727
2025-12-28 02:00:00+01:00,0.0,2151.41,10934.99462
2025-12-28 02:15:00+01:00,0.0,2073.6,10841.75207
2025-12-28 02:30:00+01:00,0.0,1993.82,10746.42073
2025-12-28 02:45:00+01:00,0.0,1917.04,10651.2358
2025-12-28 03:00:00+01:00,0.0,1849.98,10554.29699
2025-12-28 03:15:00+01:00,0.0,1799.98,10336.13067
2025-12-28 03:30:00+01:00,0.0,1755.97,10118.20106
2025-12-28 03:45:00+01:00,0.0,1711.88,9900.98556
2025-12-28 04:00:00+01:00,0.0,1669.75,9693.29087
2025-12-28 04:15:00+01:00,0.0,1644.75,9475.63691
2025-12-28 04:30:00+01:00,0.0,1621.63,9262.54098
2025-12-28 04:45:00+01:00,0.0,1597.44,9048.83146
2025-12-28 05:00:00+01:00,0.0,1574.31,8848.96392
2025-12-28 05:15:00+01:00,0.0,1551.25,8708.43722
2025-12-28 05:30:00+01:00,0.0,1523.02,8571.14944
2025-12-28 05:45:00+01:00,0.0,1497.29,8445.89187
2025-12-28 06:00:00+01:00,0.0,1477.0,8422.41813
2025-12-28 06:15:00+01:00,0.0,1462.53,8290.59523
2025-12-28 06:30:00+01:00,0.0,1450.0,8191.15245
2025-12-28 06:45:00+01:00,0.0,1433.6,8087.86536
2025-12-28 07:00:00+01:00,0.0,1413.19,7970.32078
2025-12-28 07:15:00+01:00,0.0,1393.34,7842.81941
2025-12-28 07:30:00+01:00,0.0,1374.42,7754.25713
2025-12-28 07:45:00+01:00,0.0,1355.64,7669.65859
2025-12-28 08:00:00+01:00,56.21999,1328.62,7556.39093
2025-12-28 08:15:00+01:00,361.9708,1290.08,7427.91042
2025-12-28 08:30:00+01:00,1025.7287,1248.08,7293.56574
2025-12-28 08:45:00+01:00,2111.7292,1206.67,7148.74327
2025-12-28 09:00:00+01:00,3514.73327,1178.18,6987.10961
2025-12-28 09:15:00+01:00,5115.4809,1158.26,6748.69246
2025-12-28 09:30:00+01:00,6734.43866,1140.54,6507.70968
2025-12-28 09:45:00+01:00,8322.0717,1122.46,6251.29446
2025-12-28 10:00:00+01:00,9895.86727,1104.55,5981.42108
2025-12-28 10:15:00+01:00,11354.31076,1113.61,5754.63582
2025-12-28 10:30:00+01:00,12697.16399,1120.89,5518.99948
2025-12-28 10:45:00+01:00,13957.94561,1131.95,5276.03485
2025-12-28 11:00:00+01:00,15069.29168,1139.12,5033.32708
2025-12-28 11:15:00+01:00,16032.29456,1155.46,4863.81599
2025-12-28 11:30:00+01:00,16853.07362,1166.88,4685.8349
2025-12-28 11:45:00+01:00,17480.47848,1180.41,4556.32018
2025-12-28 12:00:00+01:00,17839.47199,1200.05,4443.68079
2025-12-28 12:15:00+01:00,17992.1345,1243.65,4383.62107
2025-12-28 12:30:00+01:00,17926.58461,1279.28,4388.22313
2025-12-28 12:45:00+01:00,17607.50966,1321.57,4428.67038
2025-12-28 13:00:00+01:00,17043.98291,1375.14,4499.76598
2025-12-28 13:15:00+01:00,16297.91234,1438.83,4666.34442
2025-12-28 13:30:00+01:00,15370.84577,1501.03,4874.00801
2025-12-28 13:45:00+01:00,14249.42637,1558.38,5107.54254
2025-12-28 14:00:00+01:00,12949.11789,1622.46,5433.04721
2025-12-28 14:15:00+01:00,11493.41558,1690.11,5809.65172
2025-12-28 14:30:00+01:00,9880.3177,1757.86,6189.47215
2025-12-28 14:45:00+01:00,8166.71208,1828.77,6630.46493
2025-12-28 15:00:00+01:00,6414.8088,1893.24,7116.77575
2025-12-28 15:15:00+01:00,4697.63562,1970.01,7713.05986
2025-12-28 15:30:00+01:00,3094.96782,2041.93,8292.09916
2025-12-28 15:45:00+01:00,1743.34266,2115.38,8901.01594
2025-12-28 16:00:00+01:00,777.92787,2185.59,9528.0264
2025-12-28 16:15:00+01:00,261.8989,2297.84,10139.39687
2025-12-28 16:30:00+01:00,83.25248,2398.97,10749.6491
2025-12-28 16:45:00+01:00,6.56429,2510.24,11336.50768
2025-12-28 17:00:00+01:00,0.0,2614.85,11883.51268
2025-12-28 17:15:00+01:00,0.0,2717.91,12236.18988
2025-12-28 17:30:00+01:00,0.0,2724.36,12581.85809
2025-12-28 17:45:00+01:00,0.0,2814.23,12914.63941
2025-12-28 18:00:00+01:00,0.0,2899.3,13273.34791
2025-12-28 18:15:00+01:00,0.0,2970.75,13590.51682
2025-12-28 18:30:00+01:00,0.0,2974.72,13895.74643
2025-12-28 18:45:00+01:00,0.0,3036.31,14198.19232
2025-12-28 19:00:00+01:00,0.0,3094.27,14500.00976
2025-12-28 19:15:00+01:00,0.0,3151.91,14795.14393
2025-12-28 19:30:00+01:00,0.0,3210.53,15101.11994
2025-12-28 19:45:00+01:00,0.0,3268.17,15403.62342
2025-12-28 20:00:00+01:00,0.0,3325.51,15729.45791
2025-12-28 20:15:00+01:00,0.0,3370.65,16064.39044
2025-12-28 20:30:00+01:00,0.0,3414.68,16373.45933
2025-12-28 20:45:00+01:00,0.0,3460.59,16671.60413
2025-12-28 21:00:00+01:00,0.0,3499.63,16938.28822
2025-12-28 21:15:00+01:00,0.0,3541.81,17190.1423
2025-12-28 21:30:00+01:00,0.0,3579.99,17448.80528
2025-12-28 21:45:00+01:00,0.0,3619.16,17696.30411
2025-12-28 22:00:00+01:00,0.0,3683.06,17539.72678
2025-12-28 22:15:00+01:00,0.0,3739.52,17697.80121
2025-12-28 22:30:00+01:00,0.0,3792.47,17854.98119
2025-12-28 22:45:00+01:00,0.0,3847.6,18027.49967
2025-12-28 23:00:00+01:00,0.0,3901.23,18217.30337
2025-12-28 23:15:00+01:00,0.0,3952.96,18378.46363
2025-12-28 23:30:00+01:00,0.0,4002.25,18545.14483
2025-12-28 23:45:00+01:00,0.0,4056.54,18692.76
2025-12-29 00:00:00+01:00,0.0,4713.94,18203.88447
2025-12-29 00:15:00+01:00,0.0,4780.98,18419.80207
2025-12-29 00:30:00+01:00,0.0,4850.93,18606.70935
2025-12-29 00:45:00+01:00,0.0,4926.09,18797.28347
2025-12-29 01:00:00+01:00,0.0,4994.09,18983.60578
2025-12-29 01:15:00+01:00,0.0,5058.79,19166.04577
2025-12-29 01:30:00+01:00,0.0,5133.48,19332.40822
2025-12-29 01:45:00+01:00,0.0,5197.21,19487.22667
2025-12-29 02:00:00+01:00,0.0,5261.16,19606.26048
2025-12-29 02:15:00+01:00,0.0,5347.4,19688.9454
2025-12-29 02:30:00+01:00,0.0,5392.64,19770.07784
2025-12-29 02:45:00+01:00,0.0,5437.95,19831.28756
2025-12-29 03:00:00+01:00,0.0,5474.43,19884.62503
2025-12-29 03:15:00+01:00,0.0,5504.72,19840.01859
2025-12-29 03:30:00+01:00,0.0,5534.01,19794.15485
2025-12-29 03:45:00+01:00,0.0,5563.18,19751.46784
2025-12-29 04:00:00+01:00,0.0,5617.25,19691.49274
2025-12-29 04:15:00+01:00,0.0,5595.25,19548.48303
2025-12-29 04:30:00+01:00,0.0,5658.22,19402.84913
2025-12-29 04:45:00+01:00,0.0,5633.97,19260.96118
2025-12-29 05:00:00+01:00,0.0,5608.88,19112.87433
2025-12-29 05:15:00+01:00,0.0,5612.18,18917.97805
2025-12-29 05:30:00+01:00,0.0,5578.56,18727.65295
2025-12-29 05:45:00+01:00,0.0,5542.16,18516.67286
2025-12-29 06:00:00+01:00,0.0,5481.12,18705.48833
2025-12-29 06:15:00+01:00,0.0,5418.69,18511.54873
2025-12-29 06:30:00+01:00,0.0,5351.23,18311.72166
2025-12-29 06:45:00+01:00,0.0,5286.91,18089.32122
2025-12-29 07:00:00+01:00,0.0,5218.58,17834.39639
2025-12-29 07:15:00+01:00,0.0,5165.31,17662.13671
2025-12-29 07:30:00+01:00,0.0,5120.09,17560.56277
2025-12-29 07:45:00+01:00,0.0,5074.94,17497.00278
2025-12-29 08:00:00+01:00,46.91358,5079.21,17450.39117
2025-12-29 08:15:00+01:00,246.95862,5051.11,17425.77828
2025-12-29 08:30:00+01:00,728.26842,5018.04,17397.05092
2025-12-29 08:45:00+01:00,1451.18842,4990.05,17393.11663
2025-12-29 09:00:00+01:00,2329.07549,4960.11,17388.26475
2025-12-29 09:15:00+01:00,3312.4941,4935.01,17396.53991
2025-12-29 09:30:00+01:00,4339.3783,4914.94,17426.77713
2025-12-29 09:45:00+01:00,5355.32276,4895.97,17404.77621
2025-12-29 10:00:00+01:00,6356.25276,4870.69,17337.9917
2025-12-29 10:15:00+01:00,7276.46619,4875.29,17231.13703
2025-12-29 10:30:00+01:00,8105.52856,4874.94,17128.30118
2025-12-29 10:45:00+01:00,8860.35522,4870.54,17031.49086
2025-12-29 11:00:00+01:00,9525.66928,4875.3,16943.66156
2025-12-29 11:15:00+01:00,10068.07696,4905.15,16926.45686
2025-12-29 11:30:00+01:00,10445.6161,4939.05,16912.42905
2025-12-29 11:45:00+01:00,10712.65384,4962.31,16930.71382
2025-12-29 12:00:00+01:00,10897.55413,4999.07,16940.06018
2025-12-29 12:15:00+01:00,10924.15077,5051.55,16997.49765
2025-12-29 12:30:00+01:00,10805.98664,5108.06,17106.8339
2025-12-29 12:45:00+01:00,10565.54953,5156.13,17247.05534
2025-12-29 13:00:00+01:00,10198.13926,5143.11,17408.65729
2025-12-29 13:15:00+01:00,9687.43559,5197.26,17603.87414
2025-12-29 13:30:00+01:00,9053.34013,5252.54,17791.63106
2025-12-29 13:45:00+01:00,8316.33058,5307.94,17977.38416
2025-12-29 14:00:00+01:00,7498.19081,5353.99,18216.98187
2025-12-29 14:15:00+01:00,6607.61604,5409.74,18468.45658
2025-12-29 14:30:00+01:00,5690.55628,5468.49,18724.09551
2025-12-29 14:45:00+01:00,4687.84033,5523.33,18981.60883
2025-12-29 15:00:00+01:00,3696.01236,5587.29,19208.61492
2025-12-29 15:15:00+01:00,2785.83925,5636.19,19487.47235
2025-12-29 15:30:00+01:00,1927.69415,5691.22,19758.26521
2025-12-29 15:45:00+01:00,1140.21009,5740.51,20032.41066
2025-12-29 16:00:00+01:00,529.79969,5968.2,20307.12959
2025-12-29 16:15:00+01:00,157.16569,6005.23,20544.72918
2025-12-29 16:30:00+01:00,34.7936,6042.82,20770.39561
2025-12-29 16:45:00+01:00,4.12979,6075.15,21007.88873
2025-12-29 17:00:00+01:00,0.0,6109.36,21216.92017
2025-12-29 17:15:00+01:00,0.0,6134.41,21363.85215
2025-12-29 17:30:00+01:00,0.0,6209.55,21505.11803
2025-12-29 17:45:00+01:00,0.0,6227.35,21642.2263
2025-12-29 18:00:00+01:00,0.0,6257.72,21761.1814
2025-12-29 18:15:00+01:00,0.0,6303.93,21828.87614
2025-12-29 18:30:00+01:00,0.0,6350.78,21896.48796
2025-12-29 18:45:00+01:00,0.0,6394.2,21933.63877
2025-12-29 19:00:00+01:00,0.0,6426.7,21968.354
2025-12-29 19:15:00+01:00,0.0,6436.54,21935.11715
2025-12-29 19:30:00+01:00,0.0,6452.6,21862.36836
2025-12-29 19:45:00+01:00,0.0,6462.55,21809.19463
2025-12-29 20:00:00+01:00,0.0,6465.8,21777.347
2025-12-29 20:15:00+01:00,0.0,6475.38,21697.43303
2025-12-29 20:30:00+01:00,0.0,6479.63,21567.01696
2025-12-29 20:45:00+01:00,0.0,6477.75,21415.58177
2025-12-29 21:00:00+01:00,0.0,6450.54,21240.96687
2025-12-29 21:15:00+01:00,0.0,6422.51,21054.8851
2025-12-29 21:30:00+01:00,0.0,6391.46,20878.97755
2025-12-29 21:45:00+01:00,0.0,6352.42,20694.62885
2025-12-29 22:00:00+01:00,0.0,6360.72,20222.28341
2025-12-29 22:15:00+01:00,0.0,6308.63,20031.13126
2025-12-29 22:30:00+01:00,0.0,6256.32,19846.30544
2025-12-29 22:45:00+01:00,0.0,6202.76,19682.04739
2025-12-29 23:00:00+01:00,0.0,6139.52,19520.30839
2025-12-29 23:15:00+01:00,0.0,6085.97,19405.91038
2025-12-29 23:30:00+01:00,0.0,6011.44,19297.0235
2025-12-29 23:45:00+01:00,0.0,5943.92,19229.51392
2025-12-30 00:00:00+01:00,0.0,6351.2,19517.15538
2025-12-30 00:15:00+01:00,0.0,6352.46,19347.2165
2025-12-30 00:30:00+01:00,0.0,6355.72,19223.0803
2025-12-30 00:45:00+01:00,0.0,6351.0,19099.56177
2025-12-30 01:00:00+01:00,0.0,6342.39,18987.4458
2025-12-30 01:15:00+01:00,0.0,6351.97,18910.21512
2025-12-30 01:30:00+01:00,0.0,6358.33,18835.33097
2025-12-30 01:45:00+01:00,0.0,6367.65,18758.62878
2025-12-30 02:00:00+01:00,0.0,6369.85,18737.11087
2025-12-30 02:15:00+01:00,0.0,6386.1,18756.36286
2025-12-30 02:30:00+01:00,0.0,6400.2,18775.20518
